n,scenario,migration_cost_units,policy,cost,switches,ratio_to_unrestricted_oracle,certificate_verified
64,three_phase,2.0,exact_unrestricted_oracle,130.000000000000,2,1.000000000000,True
64,three_phase,8.0,tracking_wfa,142.000000000000,2,1.000000000000,True
64,three_phase,8.0,initial_static,1532.000000000000,0,10.788732394366,True
64,three_phase,8.0,best_fixed_hindsight,357.000000000000,1,2.514084507042,True
64,three_phase,8.0,myopic_current_operation,142.000000000000,2,1.000000000000,True
64,three_phase,8.0,cumulative_leader,368.000000000000,2,2.591549295775,True
64,three_phase,8.0,exact_k_switch_oracle,142.000000000000,2,1.000000000000,True
64,three_phase,8.0,exact_unrestricted_oracle,142.000000000000,2,1.000000000000,True
64,three_phase,32.0,tracking_wfa,297.000000000000,2,1.563157894737,True
64,three_phase,32.0,initial_static,1532.000000000000,0,8.063157894737,True
64,three_phase,32.0,best_fixed_hindsight,381.000000000000,1,2.005263157895,True
64,three_phase,32.0,myopic_current_operation,190.000000000000,2,1.000000000000,True
64,three_phase,32.0,cumulative_leader,416.000000000000,2,2.189473684211,True
64,three_phase,32.0,exact_k_switch_oracle,190.000000000000,2,1.000000000000,True
64,three_phase,32.0,exact_unrestricted_oracle,190.000000000000,2,1.000000000000,True
64,alternating_range_update,2.0,tracking_wfa,329.000000000000,92,1.000000000000,True
64,alternating_range_update,2.0,initial_static,2349.000000000000,0,7.139817629179,True
64,alternating_range_update,2.0,best_fixed_hindsight,471.000000000000,1,1.431610942249,True
64,alternating_range_update,2.0,myopic_current_operation,333.000000000000,96,1.012158054711,True
64,alternating_range_update,2.0,cumulative_leader,473.000000000000,2,1.437689969605,True
64,alternating_range_update,2.0,exact_k_switch_oracle,464.000000000000,4,1.410334346505,True
64,alternating_range_update,2.0,exact_unrestricted_oracle,329.000000000000,90,1.000000000000,True
64,alternating_range_update,8.0,tracking_wfa,485.000000000000,2,1.016771488470,True
64,alternating_range_update,8.0,initial_static,2349.000000000000,0,4.924528301887,True
64,alternating_range_update,8.0,best_fixed_hindsight,477.000000000000,1,1.000000000000,True
64,alternating_range_update,8.0,myopic_current_operation,849.000000000000,86,1.779874213836,True
64,alternating_range_update,8.0,cumulative_leader,485.000000000000,2,1.016771488470,True
64,alternating_range_update,8.0,exact_k_switch_oracle,477.000000000000,1,1.000000000000,True
64,alternating_range_update,8.0,exact_unrestricted_oracle,477.000000000000,1,1.000000000000,True
64,alternating_range_update,32.0,tracking_wfa,560.000000000000,1,1.117764471058,True
64,alternating_range_update,32.0,initial_static,2349.000000000000,0,4.688622754491,True
64,alternating_range_update,32.0,best_fixed_hindsight,501.000000000000,1,1.000000000000,True
64,alternating_range_update,32.0,myopic_current_operation,2175.000000000000,52,4.341317365269,True
64,alternating_range_update,32.0,cumulative_leader,533.000000000000,2,1.063872255489,True
64,alternating_range_update,32.0,exact_k_switch_oracle,501.000000000000,1,1.000000000000,True
64,alternating_range_update,32.0,exact_unrestricted_oracle,501.000000000000,1,1.000000000000,True
64,short_bursts,2.0,tracking_wfa,156.000000000000,7,1.000000000000,True
64,short_bursts,2.0,initial_static,2232.000000000000,0,14.307692307692,True
64,short_bursts,2.0,best_fixed_hindsight,415.000000000000,1,2.660256410256,True
64,short_bursts,2.0,myopic_current_operation,156.000000000000,7,1.000000000000,True
64,short_bursts,2.0,cumulative_leader,384.000000000000,2,2.461538461538,True
64,short_bursts,2.0,exact_k_switch_oracle,298.000000000000,4,1.910256410256,True
64,short_bursts,2.0,exact_unrestricted_oracle,156.000000000000,7,1.000000000000,True
64,short_bursts,8.0,tracking_wfa,211.000000000000,7,1.065656565657,True
64,short_bursts,8.0,initial_static,2232.000000000000,0,11.272727272727,True
64,short_bursts,8.0,best_fixed_hindsight,421.000000000000,1,2.126262626263,True
64,short_bursts,8.0,myopic_current_operation,198.000000000000,7,1.000000000000,True
64,short_bursts,8.0,cumulative_leader,396.000000000000,2,2.000000000000,True
64,short_bursts,8.0,exact_k_switch_oracle,322.000000000000,4,1.626262626263,True
64,short_bursts,8.0,exact_unrestricted_oracle,198.000000000000,7,1.000000000000,True
64,short_bursts,32.0,tracking_wfa,757.000000000000,8,2.068306010929,True
64,short_bursts,32.0,initial_static,2232.000000000000,0,6.098360655738,True
64,short_bursts,32.0,best_fixed_hindsight,445.000000000000,1,1.215846994536,True
64,short_bursts,32.0,myopic_current_operation,379.000000000000,7,1.035519125683,True
64,short_bursts,32.0,cumulative_leader,486.000000000000,2,1.327868852459,True
64,short_bursts,32.0,exact_k_switch_oracle,418.000000000000,4,1.142076502732,True
64,short_bursts,32.0,exact_unrestricted_oracle,366.000000000000,7,1.000000000000,True
64,random_iid,2.0,tracking_wfa,203.000000000000,37,1.015000000000,True
64,random_iid,2.0,initial_static,1457.000000000000,0,7.285000000000,True
64,random_iid,2.0,best_fixed_hindsight,345.000000000000,1,1.725000000000,True
64,random_iid,2.0,myopic_current_operation,200.000000000000,37,1.000000000000,True
64,random_iid,2.0,cumulative_leader,341.000000000000,1,1.705000000000,True
64,random_iid,2.0,exact_k_switch_oracle,316.000000000000,4,1.580000000000,True
64,random_iid,2.0,exact_unrestricted_oracle,200.000000000000,37,1.000000000000,True
64,random_iid,8.0,tracking_wfa,387.000000000000,11,1.144970414201,True
64,random_iid,8.0,initial_static,1457.000000000000,0,4.310650887574,True
64,random_iid,8.0,best_fixed_hindsight,351.000000000000,1,1.038461538462,True
64,random_iid,8.0,myopic_current_operation,411.000000000000,33,1.215976331361,True
64,random_iid,8.0,cumulative_leader,347.000000000000,1,1.026627218935,True
64,random_iid,8.0,exact_k_switch_oracle,340.000000000000,4,1.005917159763,True
64,random_iid,8.0,exact_unrestricted_oracle,338.000000000000,8,1.000000000000,True
64,random_iid,32.0,tracking_wfa,404.000000000000,1,1.088948787062,True
64,random_iid,32.0,initial_static,1457.000000000000,0,3.927223719677,True
64,random_iid,32.0,best_fixed_hindsight,375.000000000000,1,1.010781671159,True
64,random_iid,32.0,myopic_current_operation,1052.000000000000,25,2.835579514825,True
64,random_iid,32.0,cumulative_leader,371.000000000000,1,1.000000000000,True
64,random_iid,32.0,exact_k_switch_oracle,371.000000000000,1,1.000000000000,True
64,random_iid,32.0,exact_unrestricted_oracle,371.000000000000,1,1.000000000000,True
64,markov_bursty,2.0,tracking_wfa,142.000000000000,6,1.000000000000,True
64,markov_bursty,2.0,initial_static,1735.000000000000,0,12.218309859155,True
64,markov_bursty,2.0,best_fixed_hindsight,346.000000000000,1,2.436619718310,True
64,markov_bursty,2.0,myopic_current_operation,142.000000000000,6,1.000000000000,True
64,markov_bursty,2.0,cumulative_leader,338.000000000000,2,2.380281690141,True
64,markov_bursty,2.0,exact_k_switch_oracle,206.000000000000,4,1.450704225352,True
64,markov_bursty,2.0,exact_unrestricted_oracle,142.000000000000,6,1.000000000000,True
64,markov_bursty,8.0,tracking_wfa,178.000000000000,6,1.000000000000,True
64,markov_bursty,8.0,initial_static,1735.000000000000,0,9.747191011236,True
64,markov_bursty,8.0,best_fixed_hindsight,352.000000000000,1,1.977528089888,True
64,markov_bursty,8.0,myopic_current_operation,178.000000000000,6,1.000000000000,True
64,markov_bursty,8.0,cumulative_leader,350.000000000000,2,1.966292134831,True
64,markov_bursty,8.0,exact_k_switch_oracle,230.000000000000,4,1.292134831461,True
64,markov_bursty,8.0,exact_unrestricted_oracle,178.000000000000,6,1.000000000000,True
64,markov_bursty,32.0,tracking_wfa,636.000000000000,6,1.975155279503,True
64,markov_bursty,32.0,initial_static,1735.000000000000,0,5.388198757764,True
64,markov_bursty,32.0,best_fixed_hindsight,376.000000000000,1,1.167701863354,True
64,markov_bursty,32.0,myopic_current_operation,322.000000000000,6,1.000000000000,True
64,markov_bursty,32.0,cumulative_leader,398.000000000000,2,1.236024844720,True
64,markov_bursty,32.0,exact_k_switch_oracle,323.000000000000,3,1.003105590062,True
64,markov_bursty,32.0,exact_unrestricted_oracle,322.000000000000,5,1.000000000000,True
64,varying_ranges,2.0,tracking_wfa,191.000000000000,1,1.000000000000,True
64,varying_ranges,2.0,initial_static,2381.000000000000,0,12.465968586387,True
64,varying_ranges,2.0,best_fixed_hindsight,191.000000000000,1,1.000000000000,True
64,varying_ranges,2.0,myopic_current_operation,191.000000000000,1,1.000000000000,True
64,varying_ranges,2.0,cumulative_leader,191.000000000000,1,1.000000000000,True
64,varying_ranges,2.0,exact_k_switch_oracle,191.000000000000,1,1.000000000000,True
64,varying_ranges,2.0,exact_unrestricted_oracle,191.000000000000,1,1.000000000000,True
64,varying_ranges,8.0,tracking_wfa,209.000000000000,1,1.060913705584,True
64,varying_ranges,8.0,initial_static,2381.000000000000,0,12.086294416244,True
64,varying_ranges,8.0,best_fixed_hindsight,197.000000000000,1,1.000000000000,True
64,varying_ranges,8.0,myopic_current_operation,197.000000000000,1,1.000000000000,True
64,varying_ranges,8.0,cumulative_leader,197.000000000000,1,1.000000000000,True
64,varying_ranges,8.0,exact_k_switch_oracle,197.000000000000,1,1.000000000000,True
64,varying_ranges,8.0,exact_unrestricted_oracle,197.000000000000,1,1.000000000000,True
64,varying_ranges,32.0,tracking_wfa,258.000000000000,1,1.167420814480,True
64,varying_ranges,32.0,initial_static,2381.000000000000,0,10.773755656109,True
64,varying_ranges,32.0,best_fixed_hindsight,221.000000000000,1,1.000000000000,True
64,varying_ranges,32.0,myopic_current_operation,258.000000000000,1,1.167420814480,True
64,varying_ranges,32.0,cumulative_leader,233.000000000000,1,1.054298642534,True
64,varying_ranges,32.0,exact_k_switch_oracle,221.000000000000,1,1.000000000000,True
64,varying_ranges,32.0,exact_unrestricted_oracle,221.000000000000,1,1.000000000000,True
128,stable_points,2.0,tracking_wfa,96.000000000000,0,1.000000000000,True
128,stable_points,2.0,initial_static,96.000000000000,0,1.000000000000,True
128,stable_points,2.0,best_fixed_hindsight,96.000000000000,0,1.000000000000,True
128,stable_points,2.0,myopic_current_operation,96.000000000000,0,1.000000000000,True
128,stable_points,2.0,cumulative_leader,96.000000000000,0,1.000000000000,True
128,stable_points,2.0,exact_k_switch_oracle,96.000000000000,0,1.000000000000,True
128,stable_points,2.0,exact_unrestricted_oracle,96.000000000000,0,1.000000000000,True
128,stable_points,8.0,tracking_wfa,96.000000000000,0,1.000000000000,True
128,stable_points,8.0,initial_static,96.000000000000,0,1.000000000000,True
128,stable_points,8.0,best_fixed_hindsight,96.000000000000,0,1.000000000000,True
128,stable_points,8.0,myopic_current_operation,96.000000000000,0,1.000000000000,True
128,stable_points,8.0,cumulative_leader,96.000000000000,0,1.000000000000,True
128,stable_points,8.0,exact_k_switch_oracle,96.000000000000,0,1.000000000000,True
128,stable_points,8.0,exact_unrestricted_oracle,96.000000000000,0,1.000000000000,True
128,stable_points,32.0,tracking_wfa,96.000000000000,0,1.000000000000,True
128,stable_points,32.0,initial_static,96.000000000000,0,1.000000000000,True
128,stable_points,32.0,best_fixed_hindsight,96.000000000000,0,1.000000000000,True
128,stable_points,32.0,myopic_current_operation,96.000000000000,0,1.000000000000,True
128,stable_points,32.0,cumulative_leader,96.000000000000,0,1.000000000000,True
128,stable_points,32.0,exact_k_switch_oracle,96.000000000000,0,1.000000000000,True
128,stable_points,32.0,exact_unrestricted_oracle,96.000000000000,0,1.000000000000,True
128,stable_ranges,2.0,tracking_wfa,191.000000000000,1,1.000000000000,True
128,stable_ranges,2.0,initial_static,8856.000000000000,0,46.366492146597,True
128,stable_ranges,2.0,best_fixed_hindsight,191.000000000000,1,1.000000000000,True
128,stable_ranges,2.0,myopic_current_operation,191.000000000000,1,1.000000000000,True
128,stable_ranges,2.0,cumulative_leader,191.000000000000,1,1.000000000000,True
128,stable_ranges,2.0,exact_k_switch_oracle,191.000000000000,1,1.000000000000,True
128,stable_ranges,2.0,exact_unrestricted_oracle,191.000000000000,1,1.000000000000,True
128,stable_ranges,8.0,tracking_wfa,197.000000000000,1,1.000000000000,True
128,stable_ranges,8.0,initial_static,8856.000000000000,0,44.954314720812,True
128,stable_ranges,8.0,best_fixed_hindsight,197.000000000000,1,1.000000000000,True
128,stable_ranges,8.0,myopic_current_operation,197.000000000000,1,1.000000000000,True
128,stable_ranges,8.0,cumulative_leader,197.000000000000,1,1.000000000000,True
128,stable_ranges,8.0,exact_k_switch_oracle,197.000000000000,1,1.000000000000,True
128,stable_ranges,8.0,exact_unrestricted_oracle,197.000000000000,1,1.000000000000,True
128,stable_ranges,32.0,tracking_wfa,221.000000000000,1,1.000000000000,True
128,stable_ranges,32.0,initial_static,8856.000000000000,0,40.072398190045,True
128,stable_ranges,32.0,best_fixed_hindsight,221.000000000000,1,1.000000000000,True
128,stable_ranges,32.0,myopic_current_operation,221.000000000000,1,1.000000000000,True
128,stable_ranges,32.0,cumulative_leader,221.000000000000,1,1.000000000000,True
128,stable_ranges,32.0,exact_k_switch_oracle,221.000000000000,1,1.000000000000,True
128,stable_ranges,32.0,exact_unrestricted_oracle,221.000000000000,1,1.000000000000,True
128,stable_updates,2.0,tracking_wfa,96.000000000000,0,1.000000000000,True
128,stable_updates,2.0,initial_static,96.000000000000,0,1.000000000000,True
128,stable_updates,2.0,best_fixed_hindsight,96.000000000000,0,1.000000000000,True
128,stable_updates,2.0,myopic_current_operation,96.000000000000,0,1.000000000000,True
128,stable_updates,2.0,cumulative_leader,96.000000000000,0,1.000000000000,True
128,stable_updates,2.0,exact_k_switch_oracle,96.000000000000,0,1.000000000000,True
128,stable_updates,2.0,exact_unrestricted_oracle,96.000000000000,0,1.000000000000,True
128,stable_updates,8.0,tracking_wfa,96.000000000000,0,1.000000000000,True
128,stable_updates,8.0,initial_static,96.000000000000,0,1.000000000000,True
128,stable_updates,8.0,best_fixed_hindsight,96.000000000000,0,1.000000000000,True
128,stable_updates,8.0,myopic_current_operation,96.000000000000,0,1.000000000000,True
128,stable_updates,8.0,cumulative_leader,96.000000000000,0,1.000000000000,True
128,stable_updates,8.0,exact_k_switch_oracle,96.000000000000,0,1.000000000000,True
128,stable_updates,8.0,exact_unrestricted_oracle,96.000000000000,0,1.000000000000,True
128,stable_updates,32.0,tracking_wfa,96.000000000000,0,1.000000000000,True
128,stable_updates,32.0,initial_static,96.000000000000,0,1.000000000000,True
128,stable_updates,32.0,best_fixed_hindsight,96.000000000000,0,1.000000000000,True
128,stable_updates,32.0,myopic_current_operation,96.000000000000,0,1.000000000000,True
128,stable_updates,32.0,cumulative_leader,96.000000000000,0,1.000000000000,True
128,stable_updates,32.0,exact_k_switch_oracle,96.000000000000,0,1.000000000000,True
128,stable_updates,32.0,exact_unrestricted_oracle,96.000000000000,0,1.000000000000,True
128,mixed_read_heavy,2.0,tracking_wfa,159.000000000000,18,1.000000000000,True
128,mixed_read_heavy,2.0,initial_static,2529.000000000000,0,15.905660377358,True
128,mixed_read_heavy,2.0,best_fixed_hindsight,291.000000000000,1,1.830188679245,True
128,mixed_read_heavy,2.0,myopic_current_operation,159.000000000000,18,1.000000000000,True
128,mixed_read_heavy,2.0,cumulative_leader,279.000000000000,2,1.754716981132,True
128,mixed_read_heavy,2.0,exact_k_switch_oracle,265.000000000000,4,1.666666666667,True
128,mixed_read_heavy,2.0,exact_unrestricted_oracle,159.000000000000,18,1.000000000000,True
128,mixed_read_heavy,8.0,tracking_wfa,320.000000000000,21,1.198501872659,True
128,mixed_read_heavy,8.0,initial_static,2529.000000000000,0,9.471910112360,True
128,mixed_read_heavy,8.0,best_fixed_hindsight,297.000000000000,1,1.112359550562,True
128,mixed_read_heavy,8.0,myopic_current_operation,267.000000000000,18,1.000000000000,True
128,mixed_read_heavy,8.0,cumulative_leader,291.000000000000,2,1.089887640449,True
128,mixed_read_heavy,8.0,exact_k_switch_oracle,289.000000000000,4,1.082397003745,True
128,mixed_read_heavy,8.0,exact_unrestricted_oracle,267.000000000000,16,1.000000000000,True
128,mixed_read_heavy,32.0,tracking_wfa,339.000000000000,2,1.056074766355,True
128,mixed_read_heavy,32.0,initial_static,2529.000000000000,0,7.878504672897,True
128,mixed_read_heavy,32.0,best_fixed_hindsight,321.000000000000,1,1.000000000000,True
128,mixed_read_heavy,32.0,myopic_current_operation,593.000000000000,13,1.847352024922,True
128,mixed_read_heavy,32.0,cumulative_leader,339.000000000000,2,1.056074766355,True
128,mixed_read_heavy,32.0,exact_k_switch_oracle,321.000000000000,1,1.000000000000,True
128,mixed_read_heavy,32.0,exact_unrestricted_oracle,321.000000000000,1,1.000000000000,True
128,mixed_write_heavy,2.0,tracking_wfa,164.000000000000,22,1.012345679012,True
128,mixed_write_heavy,2.0,initial_static,2214.000000000000,0,13.666666666667,True
128,mixed_write_heavy,2.0,best_fixed_hindsight,458.000000000000,1,2.827160493827,True
128,mixed_write_heavy,2.0,myopic_current_operation,162.000000000000,22,1.000000000000,True
128,mixed_write_heavy,2.0,cumulative_leader,449.000000000000,2,2.771604938272,True
128,mixed_write_heavy,2.0,exact_k_switch_oracle,420.000000000000,4,2.592592592593,True
128,mixed_write_heavy,2.0,exact_unrestricted_oracle,162.000000000000,22,1.000000000000,True
128,mixed_write_heavy,8.0,tracking_wfa,313.000000000000,23,1.064625850340,True
128,mixed_write_heavy,8.0,initial_static,2214.000000000000,0,7.530612244898,True
128,mixed_write_heavy,8.0,best_fixed_hindsight,464.000000000000,1,1.578231292517,True
128,mixed_write_heavy,8.0,myopic_current_operation,296.000000000000,22,1.006802721088,True
128,mixed_write_heavy,8.0,cumulative_leader,461.000000000000,2,1.568027210884,True
128,mixed_write_heavy,8.0,exact_k_switch_oracle,444.000000000000,4,1.510204081633,True
128,mixed_write_heavy,8.0,exact_unrestricted_oracle,294.000000000000,22,1.000000000000,True
128,mixed_write_heavy,32.0,tracking_wfa,509.000000000000,2,1.043032786885,True
128,mixed_write_heavy,32.0,initial_static,2214.000000000000,0,4.536885245902,True
128,mixed_write_heavy,32.0,best_fixed_hindsight,488.000000000000,1,1.000000000000,True
128,mixed_write_heavy,32.0,myopic_current_operation,892.000000000000,22,1.827868852459,True
128,mixed_write_heavy,32.0,cumulative_leader,509.000000000000,2,1.043032786885,True
128,mixed_write_heavy,32.0,exact_k_switch_oracle,488.000000000000,1,1.000000000000,True
128,mixed_write_heavy,32.0,exact_unrestricted_oracle,488.000000000000,1,1.000000000000,True
128,point_to_range,2.0,tracking_wfa,145.000000000000,1,1.000000000000,True
128,point_to_range,2.0,initial_static,4430.000000000000,0,30.551724137931,True
128,point_to_range,2.0,best_fixed_hindsight,145.000000000000,1,1.000000000000,True
128,point_to_range,2.0,myopic_current_operation,145.000000000000,1,1.000000000000,True
128,point_to_range,2.0,cumulative_leader,145.000000000000,1,1.000000000000,True
128,point_to_range,2.0,exact_k_switch_oracle,145.000000000000,1,1.000000000000,True
128,point_to_range,2.0,exact_unrestricted_oracle,145.000000000000,1,1.000000000000,True
128,point_to_range,8.0,tracking_wfa,151.000000000000,1,1.000000000000,True
128,point_to_range,8.0,initial_static,4430.000000000000,0,29.337748344371,True
128,point_to_range,8.0,best_fixed_hindsight,151.000000000000,1,1.000000000000,True
128,point_to_range,8.0,myopic_current_operation,151.000000000000,1,1.000000000000,True
128,point_to_range,8.0,cumulative_leader,151.000000000000,1,1.000000000000,True
128,point_to_range,8.0,exact_k_switch_oracle,151.000000000000,1,1.000000000000,True
128,point_to_range,8.0,exact_unrestricted_oracle,151.000000000000,1,1.000000000000,True
128,point_to_range,32.0,tracking_wfa,175.000000000000,1,1.000000000000,True
128,point_to_range,32.0,initial_static,4430.000000000000,0,25.314285714286,True
128,point_to_range,32.0,best_fixed_hindsight,175.000000000000,1,1.000000000000,True
128,point_to_range,32.0,myopic_current_operation,175.000000000000,1,1.000000000000,True
128,point_to_range,32.0,cumulative_leader,175.000000000000,1,1.000000000000,True
128,point_to_range,32.0,exact_k_switch_oracle,175.000000000000,1,1.000000000000,True
128,point_to_range,32.0,exact_unrestricted_oracle,175.000000000000,1,1.000000000000,True
128,range_to_update,2.0,tracking_wfa,146.000000000000,2,1.000000000000,True
128,range_to_update,2.0,initial_static,4522.000000000000,0,30.972602739726,True
128,range_to_update,2.0,best_fixed_hindsight,546.000000000000,1,3.739726027397,True
128,range_to_update,2.0,myopic_current_operation,146.000000000000,2,1.000000000000,True
128,range_to_update,2.0,cumulative_leader,511.000000000000,2,3.500000000000,True
128,range_to_update,2.0,exact_k_switch_oracle,146.000000000000,2,1.000000000000,True
128,range_to_update,2.0,exact_unrestricted_oracle,146.000000000000,2,1.000000000000,True
128,range_to_update,8.0,tracking_wfa,158.000000000000,2,1.000000000000,True
128,range_to_update,8.0,initial_static,4522.000000000000,0,28.620253164557,True
128,range_to_update,8.0,best_fixed_hindsight,552.000000000000,1,3.493670886076,True
128,range_to_update,8.0,myopic_current_operation,158.000000000000,2,1.000000000000,True
128,range_to_update,8.0,cumulative_leader,523.000000000000,2,3.310126582278,True
128,range_to_update,8.0,exact_k_switch_oracle,158.000000000000,2,1.000000000000,True
128,range_to_update,8.0,exact_unrestricted_oracle,158.000000000000,2,1.000000000000,True
128,range_to_update,32.0,tracking_wfa,206.000000000000,2,1.000000000000,True
128,range_to_update,32.0,initial_static,4522.000000000000,0,21.951456310680,True
128,range_to_update,32.0,best_fixed_hindsight,576.000000000000,1,2.796116504854,True
128,range_to_update,32.0,myopic_current_operation,206.000000000000,2,1.000000000000,True
128,range_to_update,32.0,cumulative_leader,571.000000000000,2,2.771844660194,True
128,range_to_update,32.0,exact_k_switch_oracle,206.000000000000,2,1.000000000000,True
128,range_to_update,32.0,exact_unrestricted_oracle,206.000000000000,2,1.000000000000,True
128,update_to_range,2.0,tracking_wfa,145.000000000000,1,1.000000000000,True
128,update_to_range,2.0,initial_static,4430.000000000000,0,30.551724137931,True
128,update_to_range,2.0,best_fixed_hindsight,559.000000000000,1,3.855172413793,True
128,update_to_range,2.0,myopic_current_operation,145.000000000000,1,1.000000000000,True
128,update_to_range,2.0,cumulative_leader,532.000000000000,1,3.668965517241,True
128,update_to_range,2.0,exact_k_switch_oracle,145.000000000000,1,1.000000000000,True
128,update_to_range,2.0,exact_unrestricted_oracle,145.000000000000,1,1.000000000000,True
128,update_to_range,8.0,tracking_wfa,151.000000000000,1,1.000000000000,True
128,update_to_range,8.0,initial_static,4430.000000000000,0,29.337748344371,True
128,update_to_range,8.0,best_fixed_hindsight,565.000000000000,1,3.741721854305,True
128,update_to_range,8.0,myopic_current_operation,151.000000000000,1,1.000000000000,True
128,update_to_range,8.0,cumulative_leader,538.000000000000,1,3.562913907285,True
128,update_to_range,8.0,exact_k_switch_oracle,151.000000000000,1,1.000000000000,True
128,update_to_range,8.0,exact_unrestricted_oracle,151.000000000000,1,1.000000000000,True
128,update_to_range,32.0,tracking_wfa,175.000000000000,1,1.000000000000,True
128,update_to_range,32.0,initial_static,4430.000000000000,0,25.314285714286,True
128,update_to_range,32.0,best_fixed_hindsight,589.000000000000,1,3.365714285714,True
128,update_to_range,32.0,myopic_current_operation,175.000000000000,1,1.000000000000,True
128,update_to_range,32.0,cumulative_leader,562.000000000000,1,3.211428571429,True
128,update_to_range,32.0,exact_k_switch_oracle,175.000000000000,1,1.000000000000,True
128,update_to_range,32.0,exact_unrestricted_oracle,175.000000000000,1,1.000000000000,True
128,three_phase,2.0,tracking_wfa,131.000000000000,2,1.000000000000,True
128,three_phase,2.0,initial_static,2988.000000000000,0,22.809160305344,True
128,three_phase,2.0,best_fixed_hindsight,403.000000000000,1,3.076335877863,True
128,three_phase,2.0,myopic_current_operation,131.000000000000,2,1.000000000000,True
128,three_phase,2.0,cumulative_leader,371.000000000000,2,2.832061068702,True
128,three_phase,2.0,exact_k_switch_oracle,131.000000000000,2,1.000000000000,True
128,three_phase,2.0,exact_unrestricted_oracle,131.000000000000,2,1.000000000000,True
128,three_phase,8.0,tracking_wfa,143.000000000000,2,1.000000000000,True
128,three_phase,8.0,initial_static,2988.000000000000,0,20.895104895105,True
128,three_phase,8.0,best_fixed_hindsight,409.000000000000,1,2.860139860140,True
128,three_phase,8.0,myopic_current_operation,143.000000000000,2,1.000000000000,True
128,three_phase,8.0,cumulative_leader,383.000000000000,2,2.678321678322,True
128,three_phase,8.0,exact_k_switch_oracle,143.000000000000,2,1.000000000000,True
128,three_phase,8.0,exact_unrestricted_oracle,143.000000000000,2,1.000000000000,True
128,three_phase,32.0,tracking_wfa,252.000000000000,2,1.319371727749,True
128,three_phase,32.0,initial_static,2988.000000000000,0,15.643979057592,True
128,three_phase,32.0,best_fixed_hindsight,433.000000000000,1,2.267015706806,True
128,three_phase,32.0,myopic_current_operation,191.000000000000,2,1.000000000000,True
128,three_phase,32.0,cumulative_leader,431.000000000000,2,2.256544502618,True
128,three_phase,32.0,exact_k_switch_oracle,191.000000000000,2,1.000000000000,True
128,three_phase,32.0,exact_unrestricted_oracle,191.000000000000,2,1.000000000000,True
128,alternating_range_update,2.0,tracking_wfa,331.000000000000,94,1.000000000000,True
128,alternating_range_update,2.0,initial_static,4554.000000000000,0,13.758308157100,True
128,alternating_range_update,2.0,best_fixed_hindsight,526.000000000000,1,1.589123867069,True
128,alternating_range_update,2.0,myopic_current_operation,333.000000000000,96,1.006042296073,True
128,alternating_range_update,2.0,cumulative_leader,528.000000000000,2,1.595166163142,True
128,alternating_range_update,2.0,exact_k_switch_oracle,517.000000000000,4,1.561933534743,True
128,alternating_range_update,2.0,exact_unrestricted_oracle,331.000000000000,94,1.000000000000,True
128,alternating_range_update,8.0,tracking_wfa,540.000000000000,2,1.015037593985,True
128,alternating_range_update,8.0,initial_static,4554.000000000000,0,8.560150375940,True
128,alternating_range_update,8.0,best_fixed_hindsight,532.000000000000,1,1.000000000000,True
128,alternating_range_update,8.0,myopic_current_operation,885.000000000000,92,1.663533834586,True
128,alternating_range_update,8.0,cumulative_leader,540.000000000000,2,1.015037593985,True
128,alternating_range_update,8.0,exact_k_switch_oracle,532.000000000000,1,1.000000000000,True
128,alternating_range_update,8.0,exact_unrestricted_oracle,532.000000000000,1,1.000000000000,True
128,alternating_range_update,32.0,tracking_wfa,588.000000000000,2,1.057553956835,True
128,alternating_range_update,32.0,initial_static,4554.000000000000,0,8.190647482014,True
128,alternating_range_update,32.0,best_fixed_hindsight,556.000000000000,1,1.000000000000,True
128,alternating_range_update,32.0,myopic_current_operation,2731.000000000000,76,4.911870503597,True
128,alternating_range_update,32.0,cumulative_leader,588.000000000000,2,1.057553956835,True
128,alternating_range_update,32.0,exact_k_switch_oracle,556.000000000000,1,1.000000000000,True
128,alternating_range_update,32.0,exact_unrestricted_oracle,556.000000000000,1,1.000000000000,True
128,short_bursts,2.0,tracking_wfa,157.000000000000,7,1.000000000000,True
128,short_bursts,2.0,initial_static,4416.000000000000,0,28.127388535032,True
128,short_bursts,2.0,best_fixed_hindsight,478.000000000000,1,3.044585987261,True
128,short_bursts,2.0,myopic_current_operation,157.000000000000,7,1.000000000000,True
128,short_bursts,2.0,cumulative_leader,438.000000000000,2,2.789808917197,True
128,short_bursts,2.0,exact_k_switch_oracle,331.000000000000,4,2.108280254777,True
128,short_bursts,2.0,exact_unrestricted_oracle,157.000000000000,7,1.000000000000,True
128,short_bursts,8.0,tracking_wfa,199.000000000000,7,1.000000000000,True
128,short_bursts,8.0,initial_static,4416.000000000000,0,22.190954773869,True
128,short_bursts,8.0,best_fixed_hindsight,484.000000000000,1,2.432160804020,True
128,short_bursts,8.0,myopic_current_operation,199.000000000000,7,1.000000000000,True
128,short_bursts,8.0,cumulative_leader,450.000000000000,2,2.261306532663,True
128,short_bursts,8.0,exact_k_switch_oracle,355.000000000000,4,1.783919597990,True
128,short_bursts,8.0,exact_unrestricted_oracle,199.000000000000,7,1.000000000000,True
128,short_bursts,32.0,tracking_wfa,412.000000000000,7,1.122615803815,True
128,short_bursts,32.0,initial_static,4416.000000000000,0,12.032697547684,True
